zipcode,agi_estimate
17951,44166.666666666664
17952,42045.454545454544
17953,41071.42857142857
17954,37259.61538461538
17957,46875.0
17959,41796.875
17960,55414.438502673795
17961,58207.8313253012
17963,48858.57461024499
17964,47348.48484848485
17965,42111.65048543689
17967,47163.86554621849
17968,45833.333333333336
17970,37175.32467532468
17972,48264.49912126538
17974,40441.17647058824
17976,34913.793103448275
17978,47500.0
17980,45886.07594936709
17981,40277.77777777778
17982,39062.5
17983,46302.81690140845
17985,48464.912280701756
18011,58093.220338983054
18013,51907.27699530516
18014,52984.14023372287
18015,47297.54157628344
18017,57858.91089108911
18018,46490.96385542169
18020,63582.86252354049
18030,37500.0
18031,67090.81836327346
18032,44062.5
18034,81965.64885496184
18035,59166.666666666664
18036,71410.53391053391
18037,52717.391304347824
18038,56210.69182389937
18040,67995.1690821256
18041,55803.57142857143
18042,43740.188383045526
18045,63382.55261371351
18046,42500.0
18049,58895.22821576764
18051,75694.44444444444
18052,47656.25
18053,53448.275862068964
18054,64521.27659574468
18055,59587.3786407767
18056,41223.40425531915
18058,49056.6037735849
18059,59274.1935483871
18062,68345.96967278532
18063,50431.03448275862
18064,63679.24528301887
18066,62993.42105263158
18067,52963.41463414634
18069,73310.81081081081
18070,51136.36363636364
18071,47880.95238095238
18072,50677.7108433735
18073,62246.96356275304
18074,66331.41762452107
18076,50948.275862068964
18077,66847.82608695653
18078,68130.02680965148
18079,45000.0
18080,50824.65277777778
18081,66666.66666666667
18083,49621.21212121212
18085,51453.48837209302
18087,45108.69565217391
18088,54620.181405895695
18091,52675.718849840254
18092,72310.12658227848
18101,26535.087719298244
18102,26122.082585278276
18103,47284.42863122645
18104,60807.174887892375
18105,25657.894736842107
18106,65013.586956521736
18109,34834.05875952122
18201,31638.171667829727
18202,40644.90445859873
18210,47248.010610079575
18211,53697.18309859155
18214,52500.0
18216,38992.53731343283
18218,38005.0505050505
18219,55735.294117647056
18220,33653.846153846156
18221,35576.92307692308
18222,57789.07922912206
18224,37583.612040133776
18225,32500.0
18229,50575.060532687654
18231,39880.95238095238
18232,32738.095238095237
18234,38970.58823529412
18235,48601.97368421053
18237,37795.85798816568
18240,47557.471264367814
18241,39166.666666666664
18242,32142.85714285714
18244,37500.0
18245,35416.666666666664
18248,41346.153846153844
18249,60809.178743961354
18250,43173.75886524823
18252,44614.624505928856
18254,42151.16279069767
18255,46514.42307692308
18256,33928.57142857143
18301,50188.75838926175
18302,51772.388059701494
18321,46938.77551020408
18322,49190.647482014385
18323,95833.33333333333
18324,45833.333333333336
18325,47991.07142857143
18326,50227.27272727273
18327,50657.89473684211
18328,52038.04347826087
18330,49621.21212121212
18331,41666.666666666664
18332,51041.666666666664
18333,43478.260869565216
18334,47695.530726256984
18335,42045.454545454544
18336,48799.43502824859
18337,58458.90410958904
18342,37500.0
18343,58418.36734693877
18344,39784.94623655914
18346,43910.256410256414
18347,49821.42857142857
18350,68269.23076923077
18351,44318.181818181816
18352,49568.96551724138
18353,53177.96610169492
18354,49107.142857142855
18355,50198.4126984127
18356,47115.38461538462
18360,51722.54974207811
18370,53240.74074074074
18371,52777.77777777778
18372,52925.53191489362
18403,52799.479166666664
18405,45474.137931034486
18407,41653.96341463415
18411,65735.29411764706
18413,36029.41176470588
18414,59954.545454545456
18415,48409.09090909091
18417,43382.35294117647
18419,50000.0
18420,42500.0
18421,44814.41048034935
18424,49769.37269372694
18425,42410.71428571428
18426,48510.362694300515
18427,41810.34482758621
18428,51924.77876106195
18431,46368.37881219904
18433,48034.12462908012
18434,43081.395348837206
18435,58854.166666666664
18436,51587.30158730159
18438,56696.42857142857
18439,51041.666666666664
18443,44318.181818181816
18444,57286.9101978691
18445,49635.922330097084
18446,45930.232558139534
18447,46769.66292134832
18451,55208.333333333336
18452,47459.349593495936
18453,46354.166666666664
18456,42500.0
18457,35000.0
18458,57080.41958041958
18461,41346.153846153844
18462,42763.15789473684
18464,58047.94520547945
18465,45436.50793650794
18466,39788.02153432032
18469,48750.0
18470,52178.89908256881
18471,90548.78048780488
18472,46613.30049261084
18473,28676.470588235294
18503,33214.28571428572
18504,39217.17171717172
18505,39259.0618336887
18507,56507.49063670412
18508,35607.569721115535
18509,44086.021505376346
18510,38933.12101910828
18512,45962.73291925466
18517,39825.58139534884
18518,47124.14578587699
18519,41544.117647058825
18602,78676.4705882353
18603,43452.380952380954
18610,47156.65236051502
18612,60416.666666666664
18614,45394.73684210526
18615,48489.01098901099
18616,44166.666666666664
18617,35000.0
18618,53769.84126984127
18621,47563.5593220339
18622,45192.307692307695
18623,42827.86885245902
18624,63970.58823529412
18625,53409.09090909091
18626,54605.26315789474
18628,35416.666666666664
18629,45731.70731707317
18630,47193.87755102041
18631,44396.55172413793
18632,35833.333333333336
18634,40678.29457364341
18635,47704.08163265306
18636,43843.28358208955
18640,45863.63636363636
18641,43476.67638483965
18642,47833.333333333336
18643,47763.57827476038
18644,51550.63291139241
18651,36602.87081339713
18655,48918.685121107264
18656,49056.6037735849
18657,49977.31397459165
18660,51923.07692307692
18661,46909.594095940956
18701,33626.76056338028
18702,38926.59279778393
18704,45220.58823529412
18705,42717.965653896965
18706,41501.240694789085
18707,64562.5
18708,65486.72566371682
18709,37849.65034965035
18801,48069.620253164554
18810,47537.17472118959
18812,59833.333333333336
18818,47413.793103448275
18821,41346.153846153844
18822,40172.955974842764
18823,47500.0
18824,48333.333333333336
18826,53779.06976744186
18828,41071.42857142857
18829,51013.51351351351
18830,52941.17647058824
18831,42857.142857142855
18832,42105.26315789474
18833,43085.10638297872
18834,48493.97590361446
18837,42974.45255474452
18840,48891.12903225807
18842,46428.57142857143
18844,52623.456790123455
18845,43750.0
18846,52777.77777777778
18847,45474.137931034486
18848,45108.69565217391
18850,44800.88495575221
18851,46590.90909090909
18853,49752.47524752475
18854,42572.463768115944
18901,76566.95156695157
18902,89722.75334608031
18912,72500.0
18913,94021.73913043478
18914,76234.71307619943
18915,63798.7012987013
18917,52455.357142857145
18920,78676.4705882353
18923,81590.90909090909
18925,95663.26530612246
18929,84023.17880794701
18930,65255.90551181103
18932,53879.31034482759
18935,43750.0
18936,55000.0
18938,92132.24893917963
18940,91230.15873015873
18942,63132.91139240506
18944,66944.89139179405
18947,74116.16161616161
18950,74342.1052631579
18951,57633.750711439956
18954,82954.54545454546
18955,50474.6835443038
18960,59893.5389133627
18962,54166.666666666664
18964,58802.578018995926
18966,70647.15881495872
18969,61022.16748768473
18970,48475.60975609756
18972,62016.12903225807
18974,61704.03587443946
18976,72090.61637534498
18977,104807.69230769231
18980,66346.15384615384
19001,60791.57175398633
19002,83323.35329341318
19003,74666.17210682493
19004,95117.1875
19006,78317.6943699732
19007,42284.24015009381
19008,68296.41847313855
19009,73409.09090909091
19010,97233.03670745273
19012,61824.32432432433
19013,28524.18745275888
19014,61399.8127340824
19015,48201.21951219512
19017,81547.61904761905
19018,48629.56810631229
19020,53540.05621925509
19021,45324.8031496063
19022,37061.40350877193
19023,33659.71515768057
19025,91095.31772575251
19026,58229.426433915214
19027,66474.35897435897
19029,46337.20930232558
19030,54960.9375
19031,79978.81355932204
19032,40115.38461538462
19033,55841.40435835351
19034,92003.10559006211
19035,122865.85365853658
19036,48042.1686746988
19038,69983.76623376623
19040,59894.92119089317
19041,106769.10299003322
19043,50880.281690140844
19044,60930.232558139534
19046,77183.35035750766
19047,69632.84753363229
19050,45444.406314344546
19053,60731.62274618585
19054,52449.32432432433
19055,48484.30813124109
19056,54764.15094339623
19057,48579.545454545456
19060,89365.00888099468
19061,48980.36253776435
19063,79363.90532544379
19064,72033.38696701529
19066,113714.57489878543
19067,77636.49962602842
19070,58131.720430107525
19072,98301.21703853956
19073,89961.75908221798
19074,53243.9446366782
19075,73961.12600536193
19076,50114.678899082566
19078,57018.27242524917
19079,36816.628701594535
19081,83333.33333333333
19082,34383.28912466844
19083,71934.73511742217
19085,119900.72202166065
19086,84309.44055944055
19087,96792.60450160771
19090,55339.4449950446
19094,49884.25925925926
19095,69440.29850746269
19096,100602.40963855422
19102,87070.44673539519
19103,87205.01474926254
19104,34743.95448079659
19106,92900.57224606581
19107,58242.1875
19111,42208.01658604008
19114,50541.37039431157
19115,51073.232323232325
19116,50175.82049564635
19118,86495.77167019027
19119,59715.732087227414
19120,31156.583629893237
19121,27783.483976992604
19122,37464.788732394365
19123,60537.32303732304
19124,29848.08702175544
19125,52817.05227077978
19126,39740.89635854342
19127,55812.10191082802
19128,59025.885558583104
19129,58196.3249516441
19130,72262.57973068746
19131,37791.54518950437
19132,26619.359534206695
19133,23504.784688995216
19134,29964.788732394365
19135,35757.4679943101
19136,43230.89700996678
19137,44027.41514360313
19138,34261.48046607265
19139,28921.143847487
19140,25487.519500780032
19141,31957.54716981132
19142,28311.965811965812
19143,33285.03688092729
19144,37048.277809147374
19145,41388.380603842634
19146,60874.613003095976
19147,67604.91299897646
19148,43084.7707193942
19149,34114.920224234585
19150,41981.32780082987
19151,38913.793103448275
19152,43237.43386243386
19153,41536.458333333336
19154,52137.146371463714
19301,84486.30136986301
19310,51964.28571428572
19311,77238.80597014926
19312,101291.59369527145
19316,45833.333333333336
19317,94781.55339805825
19319,67500.0
19320,55354.28342674139
19330,63909.77443609023
19333,96779.77839335181
19335,77937.27012668573
19341,78839.86928104576
19342,84230.17507723995
19343,82858.91089108911
19344,53447.546531302876
19348,77289.37728937728
19350,90511.47227533461
19352,77993.82716049382
19355,90279.90797546013
19358,32500.0
19362,53503.78787878788
19363,56625.0
19365,52668.5393258427
19367,37500.0
19372,59570.3125
19373,92011.27819548872
19374,37931.03448275862
19375,84090.90909090909
19380,76648.77300613497
19382,81052.3613963039
19390,64841.38972809668
19401,42113.333333333336
19403,67926.85542685543
19405,45064.57564575646
19406,68670.63492063493
19422,88540.6342913776
19425,103187.67908309455
19426,82861.54708520179
19428,69234.404536862
19435,53906.25
19436,103214.28571428571
19437,117857.14285714286
19438,74620.57335581788
19440,59071.13613101331
19442,70625.0
19444,88841.68157423972
19446,67456.82210708117
19453,51166.666666666664
19454,72347.97297297297
19456,55147.05882352941
19457,49038.46153846154
19460,73272.05882352941
19462,72389.4348894349
19464,50399.74070872947
19465,68539.48896631824
19468,66215.00358937545
19472,35227.27272727273
19473,76011.65980795611
19474,69467.2131147541
19475,63374.76979742173
19477,101785.71428571429
19492,53333.333333333336
19501,48155.737704918036
19503,48437.5
19504,63372.09302325582
19505,53888.88888888889
19506,56720.43010752688
19507,49156.44171779141
19508,55687.7444589309
19510,59807.692307692305
19511,40000.0
19512,54041.135573580534
19518,64620.82262210797
19520,64291.80887372014
19522,58484.63687150838
19523,47115.38461538462
19525,71264.94023904382
19526,49803.66492146597
19529,59948.97959183674
19530,55492.42424242424
19533,58600.91743119266
19534,56250.0
19536,39772.72727272727
19539,57088.74458874459
19540,60919.30116472546
19541,60594.17040358744
19543,66465.5172413793
19545,43055.555555555555
19547,60890.557939914164
19549,33928.57142857143
19550,38750.0
19551,54519.230769230766
19554,44230.769230769234
19555,50128.865979381444
19559,46323.529411764706
19560,44712.581344902384
19562,47947.76119402985
19565,56493.13501144165
19567,48939.114391143914
19601,27606.382978723403
19602,24982.168330955777
19604,29317.01030927835
19605,48961.25116713352
19606,54065.56903523974
19607,51062.925170068025
19608,64558.573853989816
19609,50439.00184842884
19610,70987.65432098765
19611,37711.416490486255
19701,61023.05475504323
19702,54593.77372817008
19703,48768.55600539811
19706,43611.11111111111
19707,91011.90476190476
19709,68000.0
19710,106250.0
19711,66533.72835004558
19713,47654.199475065616
19720,44625.26389866291
19730,58928.57142857143
19731,47500.0
19732,114772.72727272728
19733,47222.22222222222
19734,62715.889464594125
19736,62500.0
19801,36827.53164556962
19802,39129.46428571428
19803,84239.13043478261
19804,44245.18201284797
19805,38868.71508379888
19806,73905.29531568228
19807,113800.23640661938
19808,60906.124497991965
19809,56876.69376693767
19810,71120.01563721658
19901,43073.87862796834
19902,14473.684210526315
19904,47188.84781269255
19930,83850.36496350366
19931,48214.28571428572
19933,44782.11009174312
19934,55639.53488372093
19936,28289.473684210527
19938,54302.32558139535
19939,56360.94674556213
19940,46082.08955223881
19941,38104.83870967742
19943,48035.405872193434
19944,74038.46153846153
19945,47420.63492063492
19946,45246.47887323944
19947,41974.002418379685
19950,45544.16403785489
19951,57040.22988505747
19952,44159.83606557377
19953,47250.0
19954,41776.31578947369
19955,36029.41176470588
19956,41913.793103448275
19958,65368.54103343465
19960,40880.50314465409
19962,52675.43859649123
19963,47198.73150105708
19964,44166.666666666664
19966,49345.878136200714
19967,72115.38461538461
19968,58199.35691318328
19970,64452.14105793451
19971,66438.80208333333
19973,43245.61403508772
19975,57169.50959488273
19977,52318.90459363958
19979,46250.0
20001,70694.01244167963
20002,65297.20279720279
20003,84866.84619988031
20004,103094.0594059406
20005,80741.46981627296
20006,73464.91228070176
20007,95671.91283292978
20008,92572.02881152461
20009,75360.08230452675
20010,57003.73532550694
20011,52559.187516814636
20012,68844.69696969698
20015,113482.9619921363
20016,105153.35235378031
20017,58907.0351758794
20018,56848.054679284964
20019,36439.554612937434
20020,38791.32231404959
20024,67467.53246753247
20032,34548.929663608564
20036,83735.79545454546
20037,87550.40322580645
20105,99554.40900562852
20106,66773.50427350428
20109,45585.9375
20110,55229.936880072135
20111,56358.63267670915
20112,83359.375
20115,68819.70260223048
20117,86562.5
20118,85555.55555555556
20119,62630.208333333336
20120,75552.76381909547
20121,62464.02877697842
20124,101591.55937052933
20129,92672.41379310345
20130,57142.857142857145
20132,91590.26798307475
20135,77314.81481481482
20136,82740.8256880734
20137,82763.15789473684
20139,68750.0
20141,93750.0
20143,84051.72413793103
20144,87500.0
20147,85995.60513860716
20148,108687.64845605701
20151,73362.23506743737
20152,94419.01408450704
20155,83359.27770859278
20158,95408.16326530612
20164,53916.99410609037
20165,87751.41420490258
20166,68060.13179571663
20169,97181.6976127321
20170,68750.0
20171,92371.24463519313
20175,87201.75438596492
20176,84928.44364937388
20180,85653.40909090909
20181,79324.64454976303
20184,79166.66666666667
20186,68159.02578796561
20187,83805.41871921183
20190,81480.09950248756
20191,79518.37985023826
20194,99870.37037037036
20197,110500.0
20198,75260.41666666667
20601,60410.33434650456
20602,54179.21686746988
20603,66956.73389720234
20606,52500.0
20607,74283.96072013093
20608,55182.92682926829
20609,60681.818181818184
20611,65384.61538461538
20612,56730.769230769234
20613,67546.48074369189
20615,58552.63157894737
20616,60351.002865329516
20617,77500.0
20618,56418.91891891892
20619,70028.18035426732
20620,63869.86301369863
20621,58500.0
20622,65975.33632286996
20623,70780.25477707006
20624,61693.54838709677
20625,56875.0
20626,58333.333333333336
20628,67857.14285714286
20629,77314.81481481482
20630,86538.46153846153
20632,55500.0
20634,62357.142857142855
20636,73285.28827037773
20637,74045.13888888889
20639,77166.66666666667
20640,54410.22964509395
20645,87500.0
20646,69481.98198198198
20650,76440.80996884734
20653,56267.441860465115
20657,60583.242059145676
20658,56839.622641509435
20659,63987.56660746004
20660,37500.0
20662,55645.16129032258
20664,58740.6015037594
20667,58333.333333333336
20670,49537.03703703704
20674,68597.56097560975
20675,70258.62068965517
20676,71271.9298245614
20677,79100.0
20678,61756.993006993005
20680,57142.857142857145
20684,70394.73684210527
20685,68616.20795107033
20686,67500.0
20687,53571.42857142857
20688,81418.91891891892
20689,77949.4382022472
20690,83552.63157894737
20692,72954.54545454546
20693,71428.57142857143
20695,68119.46902654867
20705,49637.55900202293
20706,47447.4645957058
20707,56279.160186625195
20708,49214.70805617147
20710,34173.59667359667
20711,60768.072289156626
20712,40671.24735729387
20714,62715.51724137931
20715,69373.57197258188
20716,65481.849611063095
20720,74316.32653061225
20721,74347.19535783365
20722,39939.0243902439
20723,71706.39899623589
20724,57456.85005393743
20732,70069.72111553785
20733,67301.32450331126
20735,61284.11910669975
20736,77970.85201793721
20737,36255.36480686695
20740,50109.26573426573
20743,42615.63599798894
20744,58936.151397240894
20745,43064.36271401395
20746,44983.660130718956
20747,44749.75466143278
20748,47500.0
20751,69791.66666666667
20754,79564.60674157304
20755,49149.214659685866
20758,77884.61538461539
20759,114045.45454545454
20762,51117.88617886179
20763,49253.73134328358
20764,65841.0138248848
20765,69396.55172413793
20769,72745.90163934426
20770,49972.035794183445
20772,68392.04779563246
20774,64836.62613981763
20776,74228.3950617284
20777,100221.89349112425
20778,84510.86956521739
20779,81250.0
20781,47123.579545454544
20782,43567.54436176302
20783,33052.45313123255
20784,39675.17401392111
20785,45678.7109375
20794,58650.362318840576
20812,109722.22222222222
20814,97912.54125412542
20815,112551.47563486616
20816,118524.09638554217
20817,114409.09090909091
20818,113372.09302325582
20832,81289.80891719746
20833,93362.53369272237
20837,83078.77813504823
20838,80833.33333333333
20839,54807.692307692305
20841,88531.55339805825
20842,74297.75280898876
20850,80605.28559249786
20851,50826.97201017812
20852,78342.45076586433
20853,68021.96053469127
20854,116290.89301503095
20855,80479.66963151206
20860,83891.75257731958
20861,91785.71428571429
20862,97023.80952380953
20866,60266.666666666664
20868,68750.0
20871,84990.05964214711
20872,69741.91063174114
20874,59340.300457217505
20876,58343.09133489461
20877,46003.31463539011
20878,82259.89617131732
20879,54914.05082212257
20880,85227.27272727272
20882,88673.02052785923
20886,51586.64459161148
20895,93187.97399783315
20896,121739.13043478261
20901,64637.096774193546
20902,54096.175064361894
20903,37440.944881889765
20904,57290.96989966555
20905,76679.10447761194
20906,51723.3395078063
20910,69449.84868136619
20912,56678.87432536623
21001,50509.99167360533
21005,65760.86956521739
21009,63591.99205823958
21012,79686.04651162791
21013,86521.73913043478
21014,67896.65407447383
21015,72856.15491009683
21017,56172.83950617284
21028,74449.68553459119
21029,106182.79569892473
21030,65284.09090909091
21032,85722.22222222222
21034,58210.05917159763
21035,96265.43209876544
21036,100000.0
21037,77566.22516556291
21040,42351.3986013986
21042,96428.57142857143
21043,81987.0009285051
21044,73809.24988495169
21045,65210.99744245524
21046,73354.43037974683
21047,79835.4735152488
21048,72774.62121212122
21050,72205.88235294117
21051,75735.29411764706
21052,54166.666666666664
21053,71153.84615384616
21054,85081.96721311475
21056,122916.66666666667
21057,82547.16981132075
21060,54428.807947019865
21061,48209.01033973412
21071,74456.52173913043
21074,63791.989664082685
21075,69343.30299089727
21076,73407.12742980561
21077,52500.0
21078,63838.32976445396
21082,77604.16666666667
21084,70766.66666666667
21085,58961.4499424626
21087,76027.39726027397
21090,64404.76190476191
21093,80407.98169801729
21102,64316.60899653979
21104,91906.47482014388
21108,78706.31341600901
21111,88407.25806451614
21113,69037.78040141676
21114,75478.14207650273
21117,61485.40405838376
21120,80669.01408450704
21122,65236.033975824896
21128,73853.8681948424
21131,99157.68194070082
21132,65858.20895522388
21133,50329.81530343008
21136,64505.813953488374
21140,86941.3407821229
21144,66964.80511925538
21146,89581.75624526874
21152,79703.38983050847
21153,102272.72727272728
21154,64869.28104575163
21155,69207.31707317074
21156,60119.04761904762
21157,62262.4371157071
21158,64035.50863723608
21160,59348.73949579832
21161,70990.56603773584
21162,66964.28571428571
21163,86115.16034985422
21201,44147.21141374838
21202,48910.41162227603
21204,82684.04907975461
21205,26559.82905982906
21206,40017.21170395869
21207,42823.479005998284
21208,66744.73067915691
21209,73510.46698872786
21210,93096.33027522935
21211,55218.99886234357
21212,69358.25105782793
21213,31696.428571428572
21214,49072.052401746725
21215,36390.33942558747
21216,31212.18668971478
21217,35678.807947019865
21218,44694.53376205788
21219,56842.6724137931
21220,49195.76059850374
21221,45082.47168882324
21222,41798.212248003045
21223,27050.898203592813
21224,50808.936825885976
21225,35750.72886297376
21226,50595.23809523809
21227,45988.862131246235
21228,63217.80147662018
21229,38754.30398425971
21230,61157.90976584809
21231,60076.68711656442
21234,50542.24553444854
21236,55777.31092436975
21237,49675.32467532468
21239,41940.78947368421
21244,45379.53795379538
21286,72324.28115015975
21401,73647.5012130034
21402,45192.307692307695
21403,68853.67298578199
21405,116810.3448275862
21409,79625.38226299694
21502,44406.496660595025
21520,46614.583333333336
21521,43055.555555555555
21523,41346.153846153844
21524,37500.0
21529,44117.64705882353
21530,45471.014492753624
21531,42450.49504950495
21532,47864.76868327402
21536,44193.98907103825
21538,37500.0
21539,41228.070175438595
21541,52435.06493506493
21543,43750.0
21545,40660.91954022989
21550,45727.34499205087
21555,44349.31506849315
21557,45000.0
21561,56305.30973451328
21562,42252.06611570248
21601,59445.60669456067
21607,47727.27272727273
21610,49264.705882352944
21612,67045.45454545454
21613,42640.75887392901
21617,67549.50495049504
21619,69239.13043478261
21620,57744.32809773124
21622,45500.0
21623,58423.913043478264
21625,57142.857142857145
21628,45192.307692307695
21629,52073.73271889401
21631,53177.96610169492
21632,38028.16901408451
21634,25000.0
21635,61742.42424242424
21636,45153.06122448979
21638,70362.90322580645
21639,43898.10426540284
21640,43750.0
21643,43615.10791366907
21645,64204.545454545456
21647,47794.117647058825
21649,35576.92307692308
21650,41666.666666666664
21651,49414.0625
21654,89880.95238095238
21655,47987.28813559322
21657,60648.148148148146
21658,75066.13756613756
21659,49375.0
21660,50337.83783783784
21661,50833.333333333336
21662,78125.0
21663,73051.94805194806
21664,46666.666666666664
21665,56250.0
21666,72421.25984251969
21667,47794.117647058825
21668,49208.86075949367
21671,60357.142857142855
21673,56331.168831168834
21676,46875.0
21677,57954.545454545456
21678,52920.56074766355
21679,76500.0
21701,63039.84575835476
21702,57931.89368770764
21703,55591.397849462366
21704,85842.93948126801
21705,53716.21621621621
21710,81756.75675675676
21711,50000.0
21713,60366.52078774617
21714,77717.39130434782
21716,57994.69964664311
21717,56944.444444444445
21718,52500.0
21719,46875.0
21722,52389.705882352944
21723,96474.35897435897
21727,51481.04265402844
21733,60344.8275862069
21734,41666.666666666664
21737,113844.08602150538
21738,104166.66666666667
21740,42803.85735080058
21742,55820.48811817598
21750,42283.950617283954
21754,85183.70607028755
21755,70503.59712230216
21756,65406.976744186046
21757,55330.882352941175
21758,66939.2523364486
21762,49500.0
21766,42338.709677419356
21767,42045.454545454544
21769,77298.59894921191
21770,78885.13513513513
21771,75391.40572951366
21773,69507.57575757576
21774,83186.90095846646
21776,64355.12367491166
21777,84413.58024691358
21778,52000.0
21779,59438.77551020408
21780,51740.50632911392
21782,55598.958333333336
21783,56161.13744075829
21784,76105.26315789473
21787,54134.05088062622
21788,57072.64957264957
21791,59132.65306122449
21793,62199.39879759519
21794,98305.08474576271
21795,51670.25862068965
21797,82174.88789237668
21798,64600.84033613445
21801,48377.403846153844
21802,32311.32075471698
21804,43044.2374854482
21811,55874.259102455544
21813,57333.333333333336
21814,42187.5
21817,38362.06896551724
21821,45357.142857142855
21822,49023.4375
21826,44159.38864628821
21829,39583.333333333336
21830,54836.68341708543
21835,37500.0
21837,44978.63247863248
21838,43166.666666666664
21840,49264.705882352944
21841,49431.818181818184
21842,51324.884792626726
21849,48611.11111111111
21850,42569.93006993007
21851,43298.19277108434
21853,38505.36193029491
21856,55625.0
21861,46959.45945945946
21863,47794.117647058825
21864,47844.8275862069
21865,42934.782608695656
21869,42045.454545454544
21871,43902.439024390245
21872,46283.78378378379
21874,44166.666666666664
21875,47822.58064516129
21901,56158.08823529412
21903,56488.54961832061
21904,58872.23974763407
21911,54916.82974559687
21912,66346.15384615384
21913,45426.829268292684
21914,50657.89473684211
21915,58881.57894736842
21917,61622.80701754386
21918,57653.06122448979
21919,57746.47887323944
21920,42857.142857142855
21921,55009.072058061174
22003,67882.64372024899
22015,80440.03868471953
22025,76510.35673187571
22026,56099.03381642512
22027,112014.56310679612
22030,77435.19245875884
22031,75317.4123337364
22032,84611.26961483595
22033,80986.28691983123
22039,114628.2633371169
22041,56245.232646834476
22042,65511.16333725029
22043,81812.5
22044,63732.11446740859
22046,93779.48113207547
22060,64479.47214076246
22066,119564.55542021924
22079,72258.01382778127
22101,119376.37161667887
22102,97192.30769230769
22124,108911.90198366395
22125,86184.21052631579
22134,41535.874439461884
22150,58921.16182572614
22151,67679.39814814815
22152,79054.2938254081
22153,83540.42412193505
22172,55070.4989154013
22180,92363.34405144694
22181,102718.97810218978
22182,109477.79605263157
22191,53799.23574368019
22192,68563.06306306306
22193,57346.97881245096
22201,84925.32322781988
22202,84363.60320933624
22203,77609.26902788244
22204,60898.022702306844
22205,105178.57142857143
22206,76112.02635914333
22207,113866.66666666667
22209,77998.73737373737
22211,32500.0
22213,106686.04651162791
22301,102905.77716643742
22302,84227.74869109948
22303,64903.31491712707
22304,64475.97830298334
22305,67997.68518518518
22306,55248.091603053435
22307,92765.56776556777
22308,111575.63025210085
22309,62484.728161270614
22310,77378.54251012146
22311,55679.48717948718
22312,58461.53846153846
22314,95193.29896907216
22315,84644.39655172414
22401,53381.849315068495
22405,65434.192672998644
22406,67143.16423043852
22407,59184.88160291439
22408,59428.57142857143
22427,50657.89473684211
22432,42229.72972972973
22435,40711.00917431193
22436,43581.08108108108
22437,44758.06451612903
22438,45000.0
22443,50384.61538461538
22448,62820.51282051282
22454,45727.84810126582
22460,41833.333333333336
22469,39673.913043478264
22473,53214.28571428572
22476,39285.71428571428
22480,83467.74193548386
22482,54707.792207792205
22485,64377.93427230047
22488,37500.0
22503,50753.01204819277
22504,39583.333333333336
22508,62461.656441717794
22511,49813.432835820895
22514,45758.92857142857
22520,48588.709677419356
22534,50757.57575757576
22535,50000.0
22538,37500.0
22539,62254.901960784315
22542,50815.217391304344
22546,50920.05076142132
22551,61497.7728285078
22553,66456.34379263301
22554,70540.99329917225
22556,68057.76892430279
22560,45341.6149068323
22567,50543.47826086957
22572,44932.43243243243
22576,52288.7323943662
22578,63141.02564102564
22579,57065.217391304344
22580,47632.15859030837
22601,48091.95830230827
22602,58646.95340501792
22603,55716.78321678322
22610,58552.63157894737
22611,64741.379310344826
22620,66399.08256880734
22623,44396.55172413793
22624,58269.230769230766
22625,60795.454545454544
22627,65476.19047619047
22630,53189.198144466536
22637,51851.851851851854
22639,79687.5
22640,59166.666666666664
22641,45192.307692307695
22642,62168.14159292035
22643,79605.26315789473
22644,51985.98130841122
22645,58049.73821989529
22646,86111.11111111111
22650,46944.444444444445
22652,53125.0
22654,53750.0
22655,56379.565646594274
22656,65164.97461928934
22657,49540.44117647059
22660,45735.294117647056
22663,52759.74025974026
22664,47888.12785388128
22701,53019.439133205866
22709,48913.04347826087
22712,55310.45751633987
22713,62903.22580645161
22714,60904.255319148935
22715,50000.0
22716,53525.64102564102
22718,50000.0
22719,47500.0
22720,64825.58139534884
22724,72717.39130434782
22726,50694.444444444445
22727,53535.856573705176
22728,62500.0
22731,40000.0
22732,46428.57142857143
22733,54435.48387096774
22734,52731.7880794702
22735,55851.063829787236
22736,53846.153846153844
22737,57730.26315789474
22738,50000.0
22740,62500.0
22741,44318.181818181816
22742,59011.62790697674
22747,63709.67741935484
22749,55833.333333333336
22801,50856.16438356164
22802,42397.11934156378
22810,53826.5306122449
22811,38586.95652173913
22812,54967.53246753247
22815,48351.318944844126
22821,49854.08560311284
22824,48373.28767123288
22827,45493.8900203666
22830,43092.10526315789
22831,43910.256410256414
22832,55092.59259259259
22834,48790.32258064516
22835,45441.72932330827
22840,57975.11312217195
22841,55514.705882352944
22842,44672.99578059072
22843,45754.71698113208
22844,48514.851485148516
22846,65104.166666666664
22847,47282.608695652176
22849,42277.77777777778
22850,46220.93023255814
22851,40059.055118110235
22853,41550.92592592593
22901,65511.52737752161
22902,58150.224215246635
22903,61133.069828722
22904,12500.0
22911,73061.3425925926
22920,58965.96858638743
22922,39880.95238095238
22923,58363.970588235294
22931,49342.10526315789
22932,76741.29353233831
22935,46388.88888888889
22936,78007.51879699249
22937,41129.032258064515
22938,46212.121212121216
22939,59070.39711191336
22940,67008.19672131147
22942,55304.87804878049
22943,60500.0
22946,41666.666666666664
22947,86265.43209876544
22948,51136.36363636364
22949,46828.35820895522
22952,48324.742268041235
